오늘/test/오늘_00001,0
오늘/test/오늘_00002,0
오늘/test/오늘_00003,0
오늘/test/오늘_00004,0
오늘/test/오늘_00005,0
오늘/train/오늘_00001,0
오늘/train/오늘_00002,0
오늘/train/오늘_00003,0
오늘/train/오늘_00004,0
오늘/train/오늘_00005,0
오늘/train/오늘_00006,0
오늘/train/오늘_00007,0
오늘/train/오늘_00008,0
오늘/train/오늘_00009,0
오늘/train/오늘_00010,0
오늘/train/오늘_00011,0
오늘/train/오늘_00012,0
오늘/train/오늘_00013,0
오늘/train/오늘_00014,0
오늘/train/오늘_00015,0
오늘/train/오늘_00016,0
오늘/train/오늘_00017,0
오늘/train/오늘_00018,0
오늘/train/오늘_00019,0
오늘/train/오늘_00020,0
오늘/train/오늘_00021,0
오늘/train/오늘_00022,0
오늘/train/오늘_00023,0
오늘/train/오늘_00024,0
오늘/train/오늘_00025,0
오늘/train/오늘_00026,0
오늘/train/오늘_00027,0
오늘/train/오늘_00028,0
오늘/train/오늘_00029,0
오늘/train/오늘_00030,0
오늘/train/오늘_00031,0
오늘/train/오늘_00032,0
오늘/train/오늘_00033,0
오늘/train/오늘_00034,0
오늘/train/오늘_00035,0
오늘/train/오늘_00036,0
오늘/train/오늘_00037,0
오늘/train/오늘_00038,0
오늘/train/오늘_00039,0
오늘/train/오늘_00040,0
오늘/train/오늘_00041,0
오늘/train/오늘_00042,0
오늘/train/오늘_00043,0
오늘/train/오늘_00044,0
오늘/train/오늘_00045,0
오늘/train/오늘_00046,0
오늘/train/오늘_00047,0
오늘/train/오늘_00048,0
오늘/train/오늘_00049,0
오늘/train/오늘_00050,0
오늘/val/오늘_00001,0
오늘/val/오늘_00002,0
오늘/val/오늘_00003,0
오늘/val/오늘_00004,0
오늘/val/오늘_00005,0
